SeniorCitizen,customer_tenure_months,monthly_spend,will_churn,support_tickets_last_90d,feature_usage_score,days_since_last_login,subscription_plan_encoded,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_high_value_customer,engagement_trend,tenure_segment,spend_segment
0,1,19.75,No,0,61.19682647148485,4,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.8521375697197643,New,Low
0,11,45.2,No,0,64.90278609391402,4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.8644907684611948,Established,Medium
0,39,25.2,No,2,63.40970693238477,21,2,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6474768008857271,Loyal,Low
1,59,89.75,No,0,43.64411701788842,18,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0,0.7288137233929614,Loyal,Medium
0,26,75.0,No,1,84.20038393619225,12,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,0,0.8251123908984187,Loyal,Medium
1,2,49.95,No,0,73.40313308833665,6,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.8835659991833443,New,Medium
0,72,65.7,No,2,80.38424926900674,15,2,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.7318363864522448,Loyal,Medium
0,65,67.05,No,3,52.07503666334364,1,1,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0,0.6356204925815159,Loyal,Medium
0,72,110.9,No,0,66.24785317072757,14,2,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1,0.8226780290876103,Loyal,High
0,6,87.95,No,1,62.96052693352037,14,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0,0.7450536082969198,New,Medium
1,32,19.8,No,2,76.92003939302262,7,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.7573260572360013,Loyal,Low
0,50,75.7,No,1,77.40372197744429,15,1,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0,0.7885679621470366,Loyal,Medium
0,61,62.15,No,2,62.89576204437172,5,2,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,0,0.7198377253330909,Loyal,Medium
0,15,101.25,Yes,2,19.767388417800184,17,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.5205209243556302,Established,High
0,72,115.15,No,1,37.23073302235122,0,2,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,0.7241024434078375,Loyal,High
0,9,18.95,Yes,3,31.58173567427141,18,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.4886057855809047,Established,Low
0,1,19.5,No,1,86.69492830631533,14,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8241682795395696,New,Low
0,12,86.55,No,0,68.33981150535209,7,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.8620586309437662,Established,Medium
0,37,28.6,Yes,0,36.43411316168866,15,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0.7186692660945178,Loyal,Low
0,61,20.4,No,1,50.87344437913287,12,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7140225923748874,Loyal,Low
0,18,19.8,No,0,66.09813207400042,19,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7990308106170385,Established,Low
0,21,45.65,No,0,37.33359677321215,4,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.7725934707255219,Established,Medium
0,68,56.4,No,0,75.83029601206566,7,2,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,0,0.8870269126328115,Loyal,Medium
1,12,73.3,No,3,37.93182383581271,17,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.5144023757490053,Established,Medium
1,2,24.35,Yes,3,20.59470421786829,46,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.32235271776326463,New,Low
0,62,101.35,No,1,56.68748261944376,12,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,1,0.7334027198425903,Loyal,High
1,29,98.65,Yes,0,8.673469530932575,25,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,1,0.5798374910290346,Loyal,High
0,1,33.6,No,1,63.66681674408325,4,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0.793704203961759,New,Low
1,5,79.9,Yes,4,31.84463594334632,25,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0.3904080457370804,New,Medium
0,1,20.7,No,0,75.5825956797314,2,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.9093493930065121,New,Low
0,62,104.05,No,1,61.59817014651561,5,2,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,1,0.7821790856735706,Loyal,High
0,36,20.25,No,2,69.52444310418825,4,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7465629584954424,Loyal,Low
1,28,103.3,Yes,1,30.1838085581113,32,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,1,0.5524645470455561,Loyal,High
0,69,73.7,No,0,59.57749637325671,9,1,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0,0.8235916545775224,Loyal,Medium
0,11,96.2,Yes,2,29.173831385168373,32,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,1,0.48243128980241307,Established,High
0,63,108.75,No,2,59.51721073583576,8,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,0.6946869987490821,Loyal,High
0,23,20.15,No,0,61.28215875522446,10,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.8246442328877852,Established,Low
0,10,19.75,No,1,57.16413118721438,3,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.7766582150684925,Established,Low
0,71,25.95,No,0,34.701446353778465,8,2,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.7453011174755578,Loyal,Low
1,45,70.05,No,0,48.47514759455058,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,0,0.8282504919818353,Loyal,Medium
0,70,24.05,No,4,63.67162261667548,9,2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.5705720753889182,Loyal,Low
0,22,84.75,No,0,56.26318494766922,15,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.7847661720477864,Established,Medium
0,52,23.05,No,1,57.6628637672714,0,2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7922095458909046,Loyal,Low
0,55,104.15,Yes,3,38.34074093901447,0,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,1,0.5944691364633815,Loyal,High
0,65,59.95,No,1,55.14969495841927,11,2,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,0,0.7329063906021384,Loyal,Medium
0,72,19.55,No,0,47.04602410902273,4,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.8049682285115572,Loyal,Low
0,10,19.6,No,2,52.60350808535559,13,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.6484931750993334,Established,Low
0,7,20.05,No,1,55.39752383417108,9,1,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7429917461139036,Established,Low
1,5,85.55,No,0,60.07714710812774,10,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,0,0.8206275273974629,New,Medium
0,24,78.6,No,1,65.90067516704569,8,2,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,0,0.7826318801864486,Established,Medium
0,72,116.8,No,1,57.29174563671391,16,2,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,0.716898411381639,Loyal,High
0,21,43.55,No,1,44.55517116461371,10,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0,0.7022209409190827,Established,Medium
0,69,60.8,No,0,39.028769401218256,4,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0.7782440461522091,Loyal,Medium
0,44,54.9,No,0,98.96155811062836,9,0,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0.9548718603687613,Loyal,Medium
1,61,65.2,No,2,43.05277454603156,6,1,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,0.6490648040423274,Loyal,Medium
1,24,102.95,Yes,1,56.44279487788988,17,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,1,0.7094389458892625,Established,High
0,1,90.6,Yes,0,30.453609204624108,8,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,1,0.7311416603117099,New,High
0,6,50.8,Yes,2,37.55664498082045,30,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.5196332610471793,New,Medium
0,4,90.05,Yes,2,45.90305785617405,22,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,1,0.584491674335395,New,High
0,72,108.2,No,1,52.220624981034256,9,2,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,0.7324020832701142,Loyal,High
0,72,92.0,No,0,67.75500453770903,5,2,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,0.8693685336442153,Loyal,High
1,14,75.1,No,1,65.41290914348521,4,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.7995245119597655,Established,Medium
0,7,25.05,No,3,67.81298538842358,9,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.6510432846280786,Established,Low
0,48,75.15,No,2,53.35924395701737,8,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6741604428196876,Loyal,Medium
0,55,19.5,No,2,63.57837105959321,14,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6804464220504958,Loyal,Low
0,1,19.3,No,3,60.92015496361295,6,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.641956072100932,New,Low
0,45,112.2,No,2,55.31802948688069,0,1,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1,0.717726764956269,Loyal,High
0,3,70.3,No,1,63.6811461265701,6,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.7844927093107893,New,Medium
0,71,19.6,No,1,75.83048320126059,0,2,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8527682773375354,Loyal,Low
0,8,20.25,No,0,59.66699664847013,10,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8192603591986042,Established,Low
0,3,75.85,Yes,2,43.31214389769123,25,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.5619664055848967,New,Medium
0,69,80.65,No,0,59.76679269534638,0,2,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,0,0.8658893089844879,Loyal,Medium
0,1,68.5,Yes,0,25.78364713328237,0,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.7526121571109412,New,Medium
1,72,115.75,No,1,76.02241552313976,2,2,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,0.8441487924845399,Loyal,High
0,11,73.5,Yes,3,36.44565684671054,21,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.490929967266813,Established,Medium
0,71,80.6,No,0,74.4204053972822,6,2,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,0.8869569068798295,Loyal,Medium
0,1,69.95,Yes,5,43.2130973025358,38,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.3014510650825268,New,Medium
0,33,59.55,No,1,83.75904661445225,17,2,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0,0.8004931183444705,Loyal,Medium
0,16,19.05,No,2,33.65654648280635,2,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6362625623500953,Established,Low
1,56,95.65,No,0,73.57678774754083,8,1,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1,0.8748855887880991,Loyal,High
0,1,19.95,No,2,69.0237006810327,11,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.7124864096775164,New,Low
0,5,70.05,Yes,1,18.074729937338336,42,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,0,0.4658046553466834,New,Medium
0,57,19.4,No,2,46.71521403370102,17,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6103470097419663,Loyal,Low
0,56,36.1,No,0,63.77381876998268,13,1,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,0,0.8190608773814239,Loyal,Medium
0,8,94.0,Yes,2,53.95308516194763,34,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,1,0.555769543132418,Established,High
0,22,61.15,Yes,2,56.47383357821167,9,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0,0.6799127785940389,Established,Medium
0,1,19.75,No,0,75.76682621636998,15,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8497783096101221,New,Low
0,40,64.1,No,0,47.562616162719,13,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0,0.7650235353572116,Loyal,Medium
0,46,19.75,No,2,66.6384364353421,1,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.7508318251548441,Loyal,Low
0,63,19.7,No,1,73.07030513596526,10,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7972713874902545,Loyal,Low
0,68,110.2,No,0,43.934706562027685,13,2,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.7529305033549072,Loyal,High
0,69,106.35,No,1,57.86571461332278,2,2,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,1,0.7836264561184834,Loyal,High
0,56,90.55,No,0,64.51452564963617,5,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1,0.8585669373506392,Loyal,High
0,10,65.9,No,0,48.05802741685568,3,1,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,0,0.81297120250063,Established,Medium
0,63,104.5,No,0,46.812702013596805,13,1,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,0.7625238215268041,Loyal,High
0,24,52.5,No,2,57.97433097205839,8,2,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,0,0.6895440662031577,Established,Medium
0,19,56.1,No,0,72.02459575355537,6,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.8789708747340734,Established,Medium
0,22,88.75,No,2,69.65601001788164,0,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,0.7655200333929387,Established,Medium
0,29,84.45,Yes,5,24.158296168332598,40,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.22867580204259016,Loyal,Medium
0,13,75.3,Yes,1,37.90505027522253,34,1,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,0,0.5689427601766677,Established,Medium
0,70,26.0,No,0,47.07880906220487,8,2,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.7865589931703125,Loyal,Low
0,49,99.4,No,2,69.78251827673529,5,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,1,0.7427935794409694,Loyal,High
1,43,109.55,Yes,2,44.63417385006547,24,1,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,1,0.5710028017224406,Loyal,High
0,3,19.6,Yes,1,26.81578765506871,1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.6847563292205994,New,Low
0,42,73.15,No,1,47.46090335750237,9,1,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,0,0.7165363445250078,Loyal,Medium
0,57,54.65,No,1,35.847453030098485,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0.7148618804706987,Loyal,Medium
1,2,66.4,Yes,1,42.22420768532142,36,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.5740806922844047,New,Medium
0,72,115.55,No,1,54.49284643429153,9,2,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,0.7399761547809719,Loyal,High
1,46,104.45,No,0,76.84454057378603,5,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.8996669870978055,Loyal,High
1,66,100.05,Yes,2,37.44883439438248,18,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,1,0.5748294479812749,Loyal,High
0,62,102.0,Yes,0,12.981227335417987,29,1,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,1,0.5756781651921341,Loyal,High
0,72,91.15,No,0,69.8394082821206,1,2,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.8948350646441057,Loyal,High
0,35,89.7,No,1,59.97642288940209,0,1,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.7999214096313403,Loyal,Medium
0,17,90.2,Yes,4,41.88741973967837,26,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,1,0.4192543620952242,Established,High
0,72,92.4,No,0,53.749417746134135,1,2,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,0.8412017628574842,Loyal,High
0,28,19.9,No,0,54.15356795825353,7,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8147711524534377,Loyal,Low
0,56,25.15,Yes,2,18.497863755934464,43,2,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.3959188051123741,Loyal,Low
0,31,79.85,Yes,3,49.08804277493071,23,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0,0.5238119944349542,Loyal,Medium
0,45,18.85,No,1,61.63177358791194,9,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7637725786263733,Loyal,Low
0,1,25.75,No,0,43.97343771231257,10,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.7669484960780789,New,Low
0,2,49.6,Yes,1,24.931833872991668,25,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.5673653721692316,New,Medium
0,6,20.95,No,0,54.77838982198054,10,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.8029650031103056,New,Low
0,48,97.05,No,2,56.76645807960347,3,1,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.708665971376456,Loyal,High
0,25,25.4,No,2,39.733883123227535,14,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.6009647955959436,Loyal,Low
0,64,19.7,No,1,47.42327623653637,5,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.7349294393069732,Loyal,Low
0,50,35.0,No,0,66.15760187229573,11,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.8362660803150598,Loyal,Medium
0,52,101.25,No,1,60.14267759911491,7,1,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1,0.7680681845896423,Loyal,High
1,4,70.2,No,0,55.36857313209926,10,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.8049322808107012,New,Medium
1,32,90.95,No,0,46.32858843693055,7,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,1,0.7886878873823612,Loyal,High
0,45,73.85,No,1,83.65274738383826,10,2,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0,0.8325461949831646,Loyal,Medium
0,9,88.05,No,2,47.43031177981023,8,0,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.6543973355623304,Established,Medium
1,66,105.95,Yes,1,32.58071849508283,44,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,1,0.5048986912799057,Loyal,High
0,3,91.85,Yes,3,55.58418370169862,17,0,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0.5732435753019584,New,High
0,54,20.1,No,0,63.77389210892606,13,2,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8190611218445684,Loyal,Low
0,1,40.1,Yes,2,42.44572469793268,35,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,0.5127820452894052,New,Medium
0,64,110.3,No,1,52.68196367889307,3,2,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,1,0.7617176567074214,Loyal,High
1,31,73.9,Yes,2,18.80789120638182,23,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.4895448225397912,Loyal,Medium
0,14,89.8,Yes,0,19.776251438013745,13,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,0,0.672402319608194,Established,Medium
0,12,85.15,No,0,60.544189389575024,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.8684806312985834,Established,Medium
1,67,60.95,No,0,66.86414612910559,2,1,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0.8802878945044261,Loyal,Medium
0,35,72.25,Yes,1,26.01045817064412,25,0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,0,0.5709607864947396,Loyal,Medium
0,45,73.55,No,1,39.44615116188172,14,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0.666672355724791,Loyal,Medium
0,10,46.0,No,0,59.90075633769768,7,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.8339284470515849,Established,Medium
1,29,58.55,No,0,77.86092973469768,9,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.8845364324489923,Loyal,Medium
0,24,24.6,No,0,86.42252840238004,2,1,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.9454825020820076,Established,Low
0,66,19.75,No,2,58.04979040117304,8,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.6897955976335397,Loyal,Low
0,51,86.35,No,0,60.625218108253634,2,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.8594914677682528,Loyal,Medium
0,45,25.5,No,0,93.169995429023,3,2,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.9633444292078545,Loyal,Low
0,49,19.0,No,1,77.02386422398797,6,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.8289684363021821,Loyal,Low
0,29,19.55,No,1,50.74073146117172,11,2,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.7182098456113132,Loyal,Low
