SeniorCitizen,customer_tenure_months,monthly_spend,support_tickets_last_90d,feature_usage_score,days_since_last_login,subscription_plan_encoded,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_high_value_customer,engagement_trend
1,69,109.95,0,74.91615421826445,0,2,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,0.9163871807275482
0,51,23.95,2,64.66257596308185,0,1,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.7488752532102728
0,6,18.95,2,50.92987227552121,6,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6753217964739595
0,30,20.7,1,56.51101142346771,12,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.7328144825226701
0,70,24.05,4,63.67162261667548,9,2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.5705720753889182
0,59,86.75,0,50.9000408887415,14,2,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.7715186548143235
1,42,79.35,1,80.38937136504765,9,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.826297904550159
0,1,19.65,0,65.86927435681311,12,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8306753589671548
0,3,18.8,0,64.7966706169023,13,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8224703835378225
0,2,95.65,1,43.50995715479944,43,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,1,0.5459591164419241
0,13,19.75,1,71.63648077924087,15,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.7693438248196918
0,22,49.8,0,88.87257543119799,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.96290858477066
0,53,111.8,2,74.2029219246927,4,1,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.7621578878971237
0,44,94.4,1,49.54005512253812,11,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,1,0.7142075911492012
0,72,115.8,3,42.59494715849773,15,2,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.5392053794172146
0,70,114.3,0,48.27660211163123,5,2,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1,0.8044405255572893
0,1,19.75,2,50.68002414717032,11,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.6513408212313085
0,7,61.4,0,70.01377440714911,2,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,0.8907866554312379
1,72,112.4,1,67.15944013214136,14,2,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.7590499856256564
0,4,78.9,1,51.08379452133041,15,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,0.7008348706266571
1,11,99.55,2,28.53842586979424,40,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,1,0.4432762343807956
0,22,83.3,1,44.68397118439319,32,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0,0.6007984224664958
1,60,100.5,0,58.75229009843387,8,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,1,0.8254705966244091
0,26,87.15,0,59.08971850197119,12,1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0,0.8080768394510152
0,37,98.8,3,44.92604918145422,30,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1,0.4775312750492919
0,6,109.9,2,47.70156663512367,19,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,0.6043755924874493
0,36,84.75,4,39.72143842182746,28,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.4027751651097953
0,72,69.65,1,40.5760217198961,9,2,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0,0.6935867390663203
0,63,110.1,0,67.98174201279572,2,2,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,0.8840132141167265
0,27,19.7,0,57.45031220683604,0,2,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.8581677073561201
0,2,55.05,2,10.470645948926713,57,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0,0.3043465976075335
0,35,33.45,2,70.11757549732232,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,0,0.748540066472556
0,15,19.65,1,41.748215383778735,2,1,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7299014586866699
1,13,74.3,1,20.79525851573977,38,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.4933916024598733
1,65,94.4,0,54.60141694225128,12,0,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,1,0.7931158342519488
0,9,74.65,2,34.053536705684806,39,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,0,0.4662895667967271
0,2,100.2,2,48.23832698915642,3,0,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,1,0.6802388677416326
0,10,81.0,2,26.205724256717723,22,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0.5188338956705406
0,11,19.65,2,44.44010702547986,0,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6814670234182661
0,36,19.25,0,78.3536948963891,0,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.9278456496546305
1,27,83.85,0,68.31948300961022,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0.8943982766987008
0,72,83.6,2,66.91437962785953,9,2,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,0,0.7147145987595317
0,61,69.9,0,66.86507416790378,19,2,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,0,0.801587284263383
1,58,105.5,0,36.95194157147063,18,1,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,1,0.706506471904902
0,22,87.0,1,46.35551740882947,0,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0.7545183913627649
0,5,90.8,4,26.153611389992967,34,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1,0.3297712972259025
1,26,95.0,1,34.62754528810029,32,0,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,1,0.5672770028121862
1,61,99.0,1,61.71348966753534,17,1,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,1,0.727007928521414
1,40,101.85,3,38.891299868947385,3,0,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,1,0.5824154440076024
1,65,99.1,0,67.37817225868332,9,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,1,0.8495939075289444
0,3,107.95,0,45.62880930537959,11,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,0.7678367717586728
0,27,48.7,0,68.01702802602767,15,1,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.8239456489756479
0,69,79.45,0,87.44343894481858,17,2,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0.8794410927790249
0,54,59.8,1,80.86088893712146,2,2,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,0.8602770371978123
0,29,67.45,0,55.813412154600805,5,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0.8295632257005212
1,6,89.35,0,47.98169460280676,2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,0,0.8173463894167633
0,18,19.25,0,55.06753760119141,6,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8224473475595269
0,2,69.8,2,47.3316627092422,23,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.5846240608826593
0,22,20.05,0,53.69603953261757,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.8456534651087253
0,26,19.65,1,64.38053582596362,0,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.8146017860865454
0,11,86.2,1,73.96309933598538,7,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0.8141362570458771
0,57,74.3,0,54.30781115982384,11,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.7967667779401536
0,4,19.65,0,62.09026811848393,14,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.8088194122467982
0,36,84.9,4,22.02655831357366,14,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.4086070462304307
0,67,19.45,0,60.9322635912859,0,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.869774211970953
0,55,50.55,1,69.97144634586544,8,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.7962011174491811
0,27,95.0,0,60.957318375504585,10,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,1,0.8235614316220524
0,1,45.7,2,40.05354895964924,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.6668451631988308
0,50,20.15,0,62.882883741880434,10,2,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.8299799828433052
0,72,93.25,0,63.60731474201641,5,2,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.8555429009919067
0,3,55.3,2,13.481287086434763,15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.5088265125103382
0,70,58.35,1,76.78368407560761,14,2,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0,0.7911307987705438
0,71,111.25,0,87.98591033952685,2,2,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,0.9506937752058303
0,4,20.35,5,32.474935486442135,14,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.3767683034733256
0,8,74.6,0,50.07768172077721,9,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.7919256057359241
0,32,19.9,2,52.3846203242492,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7079487344141641
0,12,75.85,2,51.9389043164428,6,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,0,0.6786852366103648
0,10,85.95,0,77.64338560137793,17,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0.8467742483008894
0,48,82.05,2,30.781813065675674,40,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0,0.4507541917004004
0,57,95.25,3,32.65244254686185,15,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,1,0.5060636973784284
0,9,80.55,2,76.51199708134075,15,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,0.7189288791600248
1,12,83.8,1,40.26636937515102,14,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,0,0.6694064164356887
0,1,45.85,3,71.72880482261085,11,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.6548367568161102
0,23,83.2,1,43.72865348761779,7,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0,0.7133547708846519
0,72,84.7,1,51.378101591770246,0,2,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,0,0.7712603386392342
0,1,45.65,2,52.96232810057262,27,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.5848744270019087
0,8,20.35,1,72.32346186936921,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8410782062312308
0,3,19.85,0,62.82918512962517,17,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7973935800617135
0,18,19.65,3,48.59606400444781,3,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6147646577926038
0,22,100.75,0,31.447219263167327,46,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,1,0.5585277679142614
0,27,19.9,0,68.97138409166182,4,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.878052761787021
1,38,99.55,4,46.28069575428245,20,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,1,0.4616763932550156
0,72,110.3,1,76.61734923625201,9,2,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,1,0.8137244974541734
0,69,59.75,0,57.752839218813136,10,2,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,0.8128798344330809
0,11,79.0,1,70.98522119475787,12,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.7810618484269707
0,14,19.95,0,34.58941078161892,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7819647026053964
0,57,84.5,1,68.25835399239348,1,2,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,0,0.822898217011682
0,35,20.1,0,68.8056363610175,12,1,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.8404632323145028
0,2,60.95,1,54.47500934941235,10,0,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.7352870682017448
1,23,106.4,1,23.29393091107059,18,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.594313103036902
0,46,20.05,0,43.0067577996859,9,2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7683558593322863
0,12,19.45,2,82.99467371296628,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.8099822457098876
1,7,51.3,0,70.75091471576015,18,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.8191697157192005
0,6,25.4,0,49.33962011299484,8,2,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7940950300062791
0,1,75.05,0,30.420362697221528,25,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.6523271349166643
0,63,109.25,0,42.44227604806637,11,2,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.7572149942342953
0,61,59.8,2,75.61661724786845,6,0,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7576109463817837
0,31,87.6,2,57.18777768763076,5,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0.700811110810621
0,26,80.5,2,47.81656626710834,37,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,0.5214255912607315
0,33,54.65,1,64.58551786124666,12,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.7597295039819333
0,72,65.65,0,49.874414828707984,10,2,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.786618419799397
0,41,74.7,0,65.11296898872332,1,1,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0,0.8790802669994481
0,61,84.9,2,49.59455261303394,10,1,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.6523522124138169
0,15,18.8,2,70.41030130591113,2,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7587750784271111
1,55,50.05,1,53.28955576258176,9,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,0,0.7359651858752726
0,47,107.35,0,34.90498789302116,54,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,1,0.5330166263100705
1,54,101.5,2,26.198828589049825,21,1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,1,0.5234405397412772
0,1,20.3,0,54.94885454928156,1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8451998855346422
0,47,106.35,1,58.54215684264845,3,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.7812516339199393
0,62,115.05,0,43.57961933958943,8,1,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,0.774895027428261
0,67,20.85,0,63.08119905686626,13,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.816752145004369
0,37,65.6,0,55.071502256205626,8,2,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0,0.8132013038169816
1,53,73.8,1,68.68947967619455,5,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0.8058167841058337
0,62,81.0,1,86.55962808694011,11,2,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,0,0.8376061676972077
0,14,20.05,1,50.21402309306284,9,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.7257134103102095
0,6,19.7,1,53.88509132151098,5,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7564688229235551
0,27,101.9,2,64.23000813831766,20,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,1,0.6548407678684662
0,58,20.3,3,84.11106824735144,14,2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.6822220793430233
0,49,99.05,3,48.33895137138464,51,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,1,0.391685393460171
0,69,73.7,0,59.57749637325671,9,1,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0,0.8235916545775224
0,70,80.4,0,47.804657217467664,5,2,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.8028673759100774
0,1,20.9,0,52.72305086850195,16,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7683360954875992
0,13,55.15,2,90.13364128644191,7,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.8013713968807323
0,1,24.9,0,53.55485809388107,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.8451828603129369
1,9,75.5,1,73.92108009991033,16,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0.7723295262589603
0,64,84.3,0,82.07100522249783,20,1,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0.8476440914824002
0,3,65.25,0,35.7046520172506,3,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0,0.7717932845019465
1,11,54.55,1,70.80020297754378,15,0,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0,0.7665562321473681
0,51,44.45,1,17.340845028423487,7,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,0,0.6253954093540043
0,64,66.15,0,60.62078643460672,8,1,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.8316989177449853
0,13,20.3,2,61.97423059909113,19,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.6519511390340075
0,17,70.0,1,35.30752594051503,29,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.5834324938757909
0,17,70.35,0,64.40621027510998,16,1,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0.8072799601762926
0,32,30.15,1,63.00592177314528,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.8100197392438176
0,70,67.95,0,90.54064249260168,5,2,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,0.9453206601605242
0,1,79.55,1,32.230835083444255,45,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.4991027836114809
0,45,95.0,0,56.1156174784873,0,1,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,1,0.853718724928291
0,44,84.8,2,54.47501734663125,10,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,0.6686204281924746
0,12,25.25,2,69.09637092586745,5,2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.7405064216047433
0,71,19.85,0,71.4214593609134,8,2,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.8677011608326742
0,2,76.4,2,57.6810192371218,30,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.5867145085681837
0,9,65.0,2,29.11928325999328,29,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0.496138351607385
0,7,25.05,0,58.38979766323556,8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.8242622885070815
0,18,75.9,1,81.95153481391492,2,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.8639125234537905
0,4,72.2,0,36.97625164620938,19,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.701957875857735
0,15,19.6,0,72.34288834175028,5,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.884661479657686
0,69,99.15,1,55.684394166757855,0,2,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1,0.7856146472225262
0,1,44.45,1,40.88066755802758,27,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.6112688918600919
0,1,84.65,4,32.83268237833356,36,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,0.34277560792777856
0,7,24.35,1,83.86253000890457,21,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.7823195444741264
0,58,59.75,0,52.87564943217934,19,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,0,0.7549558684776349
0,45,115.65,0,67.7051282368996,8,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,0.8553133904192949
0,36,76.35,1,72.69527139309031,11,1,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.7913916453843751
1,27,84.8,0,64.36370102388497,8,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.8441752997092462
1,65,104.35,0,59.91415738642619,8,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.8293434875843836
1,72,116.05,2,30.000201595345636,14,2,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.5685191905030039
0,15,25.2,0,56.34778395550649,9,2,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8128259465183549
0,2,70.3,0,43.20913680381136,16,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,0,0.736623048605297
