customer_id,timestamp,churn_probability,risk_tier,tenure_segment,is_high_value,monthly_spend,recommended_action,rule_fired,true_churn_label
439,2026-09-01T15:35:16.974127,0.0026,Low,Established,False,67.25,No action needed,RULE_LOW_NO_ACTION,0
440,2026-09-01T15:35:16.975127,0.261,Medium,Loyal,True,109.8,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
441,2026-09-01T15:35:16.975127,0.9806,High,Established,False,73.75,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
442,2026-09-01T15:35:16.975127,0.002,Low,Loyal,False,55.8,No action needed,RULE_LOW_NO_ACTION,0
443,2026-09-01T15:35:16.975127,0.0335,Low,Loyal,True,105.75,No action needed,RULE_LOW_NO_ACTION,0
444,2026-09-01T15:35:16.975127,0.3647,Medium,New,False,19.6,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,1
445,2026-09-01T15:35:16.975127,0.2411,Medium,Loyal,True,103.75,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
446,2026-09-01T15:35:16.975127,0.0008,Low,Loyal,False,70.9,No action needed,RULE_LOW_NO_ACTION,0
447,2026-09-01T15:35:16.975127,0.0166,Low,Loyal,False,72.35,No action needed,RULE_LOW_NO_ACTION,0
448,2026-09-01T15:35:16.976128,0.0048,Low,Established,False,66.85,No action needed,RULE_LOW_NO_ACTION,0
449,2026-09-01T15:35:16.976128,0.1831,Medium,New,True,90.4,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
450,2026-09-01T15:35:16.976128,0.3081,Medium,Loyal,True,100.3,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
451,2026-09-01T15:35:16.976128,0.0557,Low,Loyal,False,26.2,No action needed,RULE_LOW_NO_ACTION,0
452,2026-09-01T15:35:16.976128,0.6673,High,Loyal,True,94.0,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,0
453,2026-09-01T15:35:16.976128,0.0245,Low,New,False,19.55,No action needed,RULE_LOW_NO_ACTION,0
454,2026-09-01T15:35:16.976128,0.0246,Low,Established,True,90.1,No action needed,RULE_LOW_NO_ACTION,0
455,2026-09-01T15:35:16.976128,0.0014,Low,Loyal,False,20.1,No action needed,RULE_LOW_NO_ACTION,0
456,2026-09-01T15:35:16.977128,0.9534,High,Loyal,False,85.0,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
457,2026-09-01T15:35:16.977128,0.0005,Low,Loyal,False,24.1,No action needed,RULE_LOW_NO_ACTION,0
458,2026-09-01T15:35:16.977128,0.0009,Low,Loyal,False,69.95,No action needed,RULE_LOW_NO_ACTION,0
459,2026-09-01T15:35:16.977128,0.7846,High,Established,False,41.6,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
460,2026-09-01T15:35:16.977128,0.0062,Low,Loyal,False,19.55,No action needed,RULE_LOW_NO_ACTION,0
461,2026-09-01T15:35:16.977128,0.9968,High,Loyal,True,111.3,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
462,2026-09-01T15:35:16.977128,0.4707,Medium,Loyal,True,97.95,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
463,2026-09-01T15:35:16.977128,0.0016,Low,Loyal,True,100.55,No action needed,RULE_LOW_NO_ACTION,0
464,2026-09-01T15:35:16.978128,0.0235,Low,Loyal,False,87.25,No action needed,RULE_LOW_NO_ACTION,0
465,2026-09-01T15:35:16.978128,0.01,Low,Loyal,False,74.85,No action needed,RULE_LOW_NO_ACTION,0
466,2026-09-01T15:35:16.978128,0.0489,Low,Loyal,False,60.3,No action needed,RULE_LOW_NO_ACTION,0
467,2026-09-01T15:35:16.978128,0.0573,Low,Established,False,58.95,No action needed,RULE_LOW_NO_ACTION,0
468,2026-09-01T15:35:16.978128,0.0012,Low,Established,False,19.3,No action needed,RULE_LOW_NO_ACTION,0
469,2026-09-01T15:35:16.978128,0.003,Low,Loyal,False,88.8,No action needed,RULE_LOW_NO_ACTION,0
470,2026-09-01T15:35:16.978128,0.9974,High,Established,False,48.55,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
471,2026-09-01T15:35:16.978128,0.0396,Low,Loyal,False,45.55,No action needed,RULE_LOW_NO_ACTION,0
472,2026-09-01T15:35:16.979127,0.3769,Medium,Loyal,False,81.7,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
473,2026-09-01T15:35:16.979127,0.0027,Low,Loyal,True,109.2,No action needed,RULE_LOW_NO_ACTION,0
474,2026-09-01T15:35:16.979127,0.1569,Medium,Loyal,False,65.2,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
475,2026-09-01T15:35:16.979127,0.001,Low,Loyal,False,24.25,No action needed,RULE_LOW_NO_ACTION,0
476,2026-09-01T15:35:16.979127,0.0619,Low,Loyal,True,108.25,No action needed,RULE_LOW_NO_ACTION,0
477,2026-09-01T15:35:16.979127,0.0993,Low,Established,False,48.2,No action needed,RULE_LOW_NO_ACTION,0
478,2026-09-01T15:35:16.979127,0.9973,High,Loyal,False,81.05,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
479,2026-09-01T15:35:16.980133,0.997,High,Established,False,72.65,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
480,2026-09-01T15:35:16.980133,0.009,Low,Established,False,71.05,No action needed,RULE_LOW_NO_ACTION,0
481,2026-09-01T15:35:16.980133,0.4434,Medium,New,False,64.0,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
482,2026-09-01T15:35:16.980133,0.0058,Low,Loyal,False,23.9,No action needed,RULE_LOW_NO_ACTION,0
483,2026-09-01T15:35:16.980133,0.9979,High,Established,False,34.5,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
484,2026-09-01T15:35:16.980133,0.0135,Low,Established,True,111.4,No action needed,RULE_LOW_NO_ACTION,0
485,2026-09-01T15:35:16.980133,0.2875,Medium,Loyal,False,63.9,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
486,2026-09-01T15:35:16.980133,0.0051,Low,Loyal,False,67.4,No action needed,RULE_LOW_NO_ACTION,0
487,2026-09-01T15:35:16.980133,0.0131,Low,Established,False,18.8,No action needed,RULE_LOW_NO_ACTION,0
488,2026-09-01T15:35:16.981130,0.9984,High,New,False,80.95,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
489,2026-09-01T15:35:16.981130,0.0067,Low,Loyal,True,95.65,No action needed,RULE_LOW_NO_ACTION,0
490,2026-09-01T15:35:16.981130,0.4157,Medium,Established,False,84.25,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
491,2026-09-01T15:35:16.981130,0.2058,Medium,Established,False,69.7,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
492,2026-09-01T15:35:16.981130,0.4078,Medium,Loyal,True,103.9,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
493,2026-09-01T15:35:16.981130,0.2288,Medium,New,False,55.3,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
494,2026-09-01T15:35:16.981130,0.0004,Low,Loyal,False,23.65,No action needed,RULE_LOW_NO_ACTION,0
495,2026-09-01T15:35:16.981130,0.816,High,New,True,89.85,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,0
496,2026-09-01T15:35:16.981130,0.005,Low,Loyal,True,93.65,No action needed,RULE_LOW_NO_ACTION,0
497,2026-09-01T15:35:16.981130,0.9965,High,Established,False,69.0,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
498,2026-09-01T15:35:16.981130,0.0031,Low,Loyal,False,20.25,No action needed,RULE_LOW_NO_ACTION,0
499,2026-09-01T15:35:16.982128,0.012,Low,Loyal,True,104.45,No action needed,RULE_LOW_NO_ACTION,0
500,2026-09-01T15:35:16.982128,0.0036,Low,Loyal,False,25.95,No action needed,RULE_LOW_NO_ACTION,0
501,2026-09-01T15:35:16.982128,0.0859,Low,Loyal,True,95.4,No action needed,RULE_LOW_NO_ACTION,0
502,2026-09-01T15:35:16.982128,0.0175,Low,New,False,70.7,No action needed,RULE_LOW_NO_ACTION,0
503,2026-09-01T15:35:16.982128,0.0007,Low,Loyal,False,23.75,No action needed,RULE_LOW_NO_ACTION,0
504,2026-09-01T15:35:16.982128,0.5159,High,Loyal,False,78.8,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,0
505,2026-09-01T15:35:16.982128,0.0076,Low,Loyal,False,62.8,No action needed,RULE_LOW_NO_ACTION,0
506,2026-09-01T15:35:16.982128,0.0078,Low,Loyal,False,89.2,No action needed,RULE_LOW_NO_ACTION,0
507,2026-09-01T15:35:16.983130,0.0238,Low,Loyal,False,20.6,No action needed,RULE_LOW_NO_ACTION,0
508,2026-09-01T15:35:16.983130,0.9984,High,New,False,50.15,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
509,2026-09-01T15:35:16.983130,0.0006,Low,Loyal,False,75.55,No action needed,RULE_LOW_NO_ACTION,0
510,2026-09-01T15:35:16.983130,0.9964,High,New,False,84.6,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
511,2026-09-01T15:35:16.983130,0.9942,High,Loyal,True,102.0,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
512,2026-09-01T15:35:16.983130,0.0561,Low,Loyal,True,92.05,No action needed,RULE_LOW_NO_ACTION,0
513,2026-09-01T15:35:16.983130,0.0071,Low,Loyal,True,97.65,No action needed,RULE_LOW_NO_ACTION,0
514,2026-09-01T15:35:16.983130,0.9978,High,New,True,105.65,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
515,2026-09-01T15:35:16.983130,0.0375,Low,Loyal,False,56.3,No action needed,RULE_LOW_NO_ACTION,0
516,2026-09-01T15:35:16.983130,0.012,Low,Loyal,False,81.15,No action needed,RULE_LOW_NO_ACTION,0
517,2026-09-01T15:35:16.984129,0.058,Low,Loyal,False,44.65,No action needed,RULE_LOW_NO_ACTION,0
518,2026-09-01T15:35:16.984129,0.0217,Low,Established,False,43.75,No action needed,RULE_LOW_NO_ACTION,0
519,2026-09-01T15:35:16.984129,0.0406,Low,Loyal,True,94.7,No action needed,RULE_LOW_NO_ACTION,0
520,2026-09-01T15:35:16.984129,0.026,Low,Loyal,False,19.5,No action needed,RULE_LOW_NO_ACTION,0
521,2026-09-01T15:35:16.984129,0.0072,Low,Loyal,True,97.0,No action needed,RULE_LOW_NO_ACTION,0
522,2026-09-01T15:35:16.984129,0.0173,Low,Loyal,True,107.9,No action needed,RULE_LOW_NO_ACTION,0
523,2026-09-01T15:35:16.985130,0.9991,High,Established,False,89.4,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
524,2026-09-01T15:35:16.985130,0.5772,High,Loyal,False,48.95,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
525,2026-09-01T15:35:16.985130,0.9826,High,Loyal,False,80.6,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
526,2026-09-01T15:35:16.985130,0.2189,Medium,Loyal,True,116.6,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
527,2026-09-01T15:35:16.985130,0.4253,Medium,New,False,19.45,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
528,2026-09-01T15:35:16.985130,0.2551,Medium,Established,False,58.35,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
529,2026-09-01T15:35:16.985130,0.0116,Low,Loyal,False,19.95,No action needed,RULE_LOW_NO_ACTION,0
530,2026-09-01T15:35:16.985130,0.0126,Low,Established,False,80.15,No action needed,RULE_LOW_NO_ACTION,0
531,2026-09-01T15:35:16.985130,0.0034,Low,New,False,18.8,No action needed,RULE_LOW_NO_ACTION,0
532,2026-09-01T15:35:16.986130,0.1165,Medium,Loyal,True,100.0,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
533,2026-09-01T15:35:16.986130,0.9974,High,New,True,93.5,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
534,2026-09-01T15:35:16.986130,0.8939,High,Loyal,False,80.45,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
535,2026-09-01T15:35:16.986130,0.0049,Low,Loyal,False,84.9,No action needed,RULE_LOW_NO_ACTION,0
536,2026-09-01T15:35:16.986130,0.7337,High,Established,False,64.4,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,0
537,2026-09-01T15:35:16.986130,0.1024,Medium,Loyal,False,25.05,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
538,2026-09-01T15:35:16.986130,0.9995,High,New,False,70.75,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
539,2026-09-01T15:35:16.986130,0.123,Medium,Established,False,39.1,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,1
540,2026-09-01T15:35:16.986130,0.998,High,Loyal,False,50.25,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
541,2026-09-01T15:35:16.986130,0.0544,Low,Loyal,False,80.1,No action needed,RULE_LOW_NO_ACTION,0
542,2026-09-01T15:35:16.987132,0.9713,High,New,False,80.0,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
543,2026-09-01T15:35:16.987132,0.1615,Medium,Loyal,False,35.05,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
544,2026-09-01T15:35:16.987132,0.9767,High,New,False,29.65,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
545,2026-09-01T15:35:16.987132,0.0163,Low,Established,False,20.45,No action needed,RULE_LOW_NO_ACTION,0
546,2026-09-01T15:35:16.987132,0.0494,Low,Loyal,False,66.4,No action needed,RULE_LOW_NO_ACTION,0
547,2026-09-01T15:35:16.987132,0.0093,Low,Loyal,False,60.6,No action needed,RULE_LOW_NO_ACTION,0
548,2026-09-01T15:35:16.987132,0.0338,Low,New,False,54.2,No action needed,RULE_LOW_NO_ACTION,0
549,2026-09-01T15:35:16.987132,0.0048,Low,Loyal,False,25.25,No action needed,RULE_LOW_NO_ACTION,0
550,2026-09-01T15:35:16.987132,0.9801,High,Established,False,18.95,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
551,2026-09-01T15:35:16.987132,0.001,Low,Established,False,20.8,No action needed,RULE_LOW_NO_ACTION,0
552,2026-09-01T15:35:16.987132,0.1142,Medium,Loyal,False,86.1,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
553,2026-09-01T15:35:16.988131,0.0255,Low,Loyal,False,40.65,No action needed,RULE_LOW_NO_ACTION,0
554,2026-09-01T15:35:16.988131,0.0006,Low,Loyal,False,24.4,No action needed,RULE_LOW_NO_ACTION,0
555,2026-09-01T15:35:16.988131,0.0113,Low,New,False,70.3,No action needed,RULE_LOW_NO_ACTION,0
556,2026-09-01T15:35:16.988131,0.9994,High,New,False,85.4,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
557,2026-09-01T15:35:16.988131,0.9728,High,New,False,42.6,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
558,2026-09-01T15:35:16.988131,0.0436,Low,Loyal,False,81.75,No action needed,RULE_LOW_NO_ACTION,0
559,2026-09-01T15:35:16.988131,0.364,Medium,Loyal,True,106.15,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
560,2026-09-01T15:35:16.988131,0.0887,Low,Loyal,True,110.05,No action needed,RULE_LOW_NO_ACTION,0
561,2026-09-01T15:35:16.988131,0.9893,High,New,False,56.7,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
562,2026-09-01T15:35:16.988131,0.9772,High,Loyal,True,103.75,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
563,2026-09-01T15:35:16.989131,0.0011,Low,Loyal,False,81.4,No action needed,RULE_LOW_NO_ACTION,0
564,2026-09-01T15:35:16.989131,0.0144,Low,Loyal,False,76.9,No action needed,RULE_LOW_NO_ACTION,0
565,2026-09-01T15:35:16.989131,0.0078,Low,Established,False,84.15,No action needed,RULE_LOW_NO_ACTION,0
566,2026-09-01T15:35:16.989131,0.9996,High,New,False,25.05,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
567,2026-09-01T15:35:16.989131,0.9995,High,New,False,41.15,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
568,2026-09-01T15:35:16.989131,0.8086,High,Established,True,96.4,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
569,2026-09-01T15:35:16.989131,0.9589,High,Loyal,False,74.4,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
570,2026-09-01T15:35:16.989131,0.0055,Low,Loyal,False,24.9,No action needed,RULE_LOW_NO_ACTION,0
571,2026-09-01T15:35:16.989131,0.1056,Medium,New,False,48.75,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
572,2026-09-01T15:35:16.989131,0.9815,High,New,False,83.9,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
573,2026-09-01T15:35:16.989131,0.9867,High,New,False,50.75,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
574,2026-09-01T15:35:16.990131,0.0211,Low,Loyal,False,20.2,No action needed,RULE_LOW_NO_ACTION,0
575,2026-09-01T15:35:16.990131,0.9976,High,New,False,19.3,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
576,2026-09-01T15:35:16.990131,0.3831,Medium,Loyal,True,95.3,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
577,2026-09-01T15:35:16.990131,0.0036,Low,Loyal,False,76.05,No action needed,RULE_LOW_NO_ACTION,0
578,2026-09-01T15:35:16.990131,0.0023,Low,Loyal,False,19.55,No action needed,RULE_LOW_NO_ACTION,0
579,2026-09-01T15:35:16.990131,0.0029,Low,Loyal,False,50.05,No action needed,RULE_LOW_NO_ACTION,0
580,2026-09-01T15:35:16.990131,0.0381,Low,Loyal,False,19.3,No action needed,RULE_LOW_NO_ACTION,0
581,2026-09-01T15:35:16.990131,0.0975,Low,Loyal,True,100.0,No action needed,RULE_LOW_NO_ACTION,0
582,2026-09-01T15:35:16.990131,0.0115,Low,Loyal,False,20.5,No action needed,RULE_LOW_NO_ACTION,0
583,2026-09-01T15:35:16.990131,0.0005,Low,Loyal,False,19.4,No action needed,RULE_LOW_NO_ACTION,0
584,2026-09-01T15:35:16.990131,0.0154,Low,Loyal,False,54.9,No action needed,RULE_LOW_NO_ACTION,0
585,2026-09-01T15:35:16.991132,0.0008,Low,Loyal,False,49.8,No action needed,RULE_LOW_NO_ACTION,0
586,2026-09-01T15:35:16.991132,0.9978,High,New,False,74.35,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
587,2026-09-01T15:35:16.991132,0.0041,Low,Loyal,True,94.15,No action needed,RULE_LOW_NO_ACTION,0
588,2026-09-01T15:35:16.991132,0.0007,Low,Established,False,20.65,No action needed,RULE_LOW_NO_ACTION,0
589,2026-09-01T15:35:16.991132,0.9993,High,Established,True,90.45,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
590,2026-09-01T15:35:16.991132,0.0946,Low,Loyal,False,73.05,No action needed,RULE_LOW_NO_ACTION,0
591,2026-09-01T15:35:16.991132,0.0101,Low,Loyal,False,70.55,No action needed,RULE_LOW_NO_ACTION,0
592,2026-09-01T15:35:16.991132,0.8241,High,Loyal,True,99.1,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,0
593,2026-09-01T15:35:16.991132,0.9346,High,Established,True,95.65,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
594,2026-09-01T15:35:16.991132,0.9979,High,New,False,71.65,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
595,2026-09-01T15:35:16.991132,0.0035,Low,Loyal,True,100.25,No action needed,RULE_LOW_NO_ACTION,0
596,2026-09-01T15:35:16.992131,0.1112,Medium,Established,False,19.75,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
597,2026-09-01T15:35:16.992131,0.0161,Low,Loyal,False,24.9,No action needed,RULE_LOW_NO_ACTION,0
598,2026-09-01T15:35:16.992131,0.8952,High,Loyal,False,79.6,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
599,2026-09-01T15:35:16.992131,0.0028,Low,Established,False,19.9,No action needed,RULE_LOW_NO_ACTION,0
600,2026-09-01T15:35:16.992131,0.0108,Low,New,False,20.2,No action needed,RULE_LOW_NO_ACTION,0
601,2026-09-01T15:35:16.992131,0.9954,High,Established,True,99.0,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
602,2026-09-01T15:35:16.992131,0.06,Low,Loyal,False,24.25,No action needed,RULE_LOW_NO_ACTION,0
603,2026-09-01T15:35:16.992131,0.9994,High,Loyal,True,100.05,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
604,2026-09-01T15:35:16.992131,0.2259,Medium,Established,True,99.3,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
605,2026-09-01T15:35:16.992131,0.0045,Low,Established,False,20.3,No action needed,RULE_LOW_NO_ACTION,0
606,2026-09-01T15:35:16.993132,0.9837,High,Loyal,False,55.25,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
607,2026-09-01T15:35:16.993132,0.9877,High,Loyal,True,100.5,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
608,2026-09-01T15:35:16.993132,0.0017,Low,Established,False,23.5,No action needed,RULE_LOW_NO_ACTION,0
609,2026-09-01T15:35:16.993132,0.003,Low,Loyal,False,19.8,No action needed,RULE_LOW_NO_ACTION,0
610,2026-09-01T15:35:16.993132,0.0005,Low,Loyal,False,19.75,No action needed,RULE_LOW_NO_ACTION,0
611,2026-09-01T15:35:16.993132,0.0029,Low,New,False,20.75,No action needed,RULE_LOW_NO_ACTION,0
612,2026-09-01T15:35:16.993132,0.0223,Low,Loyal,True,103.2,No action needed,RULE_LOW_NO_ACTION,0
613,2026-09-01T15:35:16.993132,0.1853,Medium,Loyal,True,106.25,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,1
614,2026-09-01T15:35:16.993132,0.0016,Low,Loyal,False,49.9,No action needed,RULE_LOW_NO_ACTION,0
615,2026-09-01T15:35:16.993132,0.002,Low,Established,False,69.5,No action needed,RULE_LOW_NO_ACTION,0
616,2026-09-01T15:35:16.993132,0.0008,Low,Loyal,True,90.55,No action needed,RULE_LOW_NO_ACTION,0
617,2026-09-01T15:35:16.994134,0.0162,Low,Loyal,False,88.6,No action needed,RULE_LOW_NO_ACTION,0
618,2026-09-01T15:35:16.994134,0.9987,High,New,False,76.45,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
619,2026-09-01T15:35:16.994134,0.9926,High,New,False,19.75,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
620,2026-09-01T15:35:16.994134,0.4455,Medium,Loyal,False,20.35,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
621,2026-09-01T15:35:16.994134,0.3487,Medium,Established,False,87.05,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,1
622,2026-09-01T15:35:16.994134,0.9992,High,Loyal,True,106.4,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
623,2026-09-01T15:35:16.994134,0.0008,Low,Loyal,False,24.05,No action needed,RULE_LOW_NO_ACTION,0
624,2026-09-01T15:35:16.994134,0.0009,Low,Loyal,False,25.05,No action needed,RULE_LOW_NO_ACTION,0
625,2026-09-01T15:35:16.994134,0.4371,Medium,New,False,19.85,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,1
626,2026-09-01T15:35:16.994134,0.0814,Low,Loyal,False,37.7,No action needed,RULE_LOW_NO_ACTION,0
627,2026-09-01T15:35:16.995134,0.9996,High,New,True,96.6,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
628,2026-09-01T15:35:16.995134,0.7259,High,Established,False,86.0,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
629,2026-09-01T15:35:16.995134,0.1735,Medium,New,False,69.9,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
630,2026-09-01T15:35:16.995134,0.9995,High,New,True,105.3,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
631,2026-09-01T15:35:16.995134,0.0035,Low,Loyal,False,59.6,No action needed,RULE_LOW_NO_ACTION,0
632,2026-09-01T15:35:16.995134,0.9511,High,Established,True,90.5,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
633,2026-09-01T15:35:16.995134,0.0155,Low,Loyal,False,19.05,No action needed,RULE_LOW_NO_ACTION,0
634,2026-09-01T15:35:16.995134,0.2675,Medium,Loyal,True,98.85,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
635,2026-09-01T15:35:16.995134,0.1221,Medium,Loyal,False,39.9,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
636,2026-09-01T15:35:16.995134,0.0017,Low,New,False,20.5,No action needed,RULE_LOW_NO_ACTION,0
637,2026-09-01T15:35:16.995134,0.0357,Low,New,False,20.25,No action needed,RULE_LOW_NO_ACTION,0
638,2026-09-01T15:35:16.996131,0.9921,High,Loyal,False,72.25,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
639,2026-09-01T15:35:16.996131,0.019,Low,New,False,19.5,No action needed,RULE_LOW_NO_ACTION,0
640,2026-09-01T15:35:16.996131,0.0007,Low,Loyal,False,62.65,No action needed,RULE_LOW_NO_ACTION,0
641,2026-09-01T15:35:16.996131,0.074,Low,Established,False,75.4,No action needed,RULE_LOW_NO_ACTION,0
642,2026-09-01T15:35:16.996131,0.0104,Low,Loyal,True,110.9,No action needed,RULE_LOW_NO_ACTION,0
643,2026-09-01T15:35:16.996131,0.0028,Low,Loyal,True,94.3,No action needed,RULE_LOW_NO_ACTION,0
644,2026-09-01T15:35:16.996131,0.0008,Low,Loyal,False,25.55,No action needed,RULE_LOW_NO_ACTION,0
645,2026-09-01T15:35:16.996131,0.3071,Medium,Loyal,False,83.85,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
646,2026-09-01T15:35:16.996131,0.049,Low,Loyal,True,94.15,No action needed,RULE_LOW_NO_ACTION,0
647,2026-09-01T15:35:16.996131,0.8271,High,New,True,100.95,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
648,2026-09-01T15:35:16.996131,0.9863,High,New,False,75.3,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
649,2026-09-01T15:35:16.997132,0.9974,High,Established,False,19.25,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
650,2026-09-01T15:35:16.997132,0.9966,High,New,False,30.5,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
651,2026-09-01T15:35:16.997132,0.5219,High,Loyal,False,89.15,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,0
652,2026-09-01T15:35:16.997132,0.9988,High,Loyal,False,70.15,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
653,2026-09-01T15:35:16.997132,0.8479,High,Established,False,79.4,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
654,2026-09-01T15:35:16.997132,0.9984,High,New,False,85.3,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
